timestamp;date_GMT;date;status;country;home_team_name;away_team_name;referee;referee_name;referee_last_name;home_team_goal_count;away_team_goal_count;total_goal_count;home_team_yellow_cards;home_team_red_cards;home_team_shots;away_team_shots;home_team_fouls;away_team_fouls;home_team_possession;away_team_possession;stadium_name
1689535800;7/16/2023 7:30 ;2023-07-16;complete;Argentina;Gimnasia La Plata;Boca Juniors;Hernan Mastrangelo;Hernan;Mastrangelo;1;3;4;3;0;17;8;15;11;37;63;Estadio Juan Carmelo Zerillo (La Plata- Provincia de Buenos Aires)
1689544800;7/16/2023 10:00 ;2023-07-16;complete;Argentina;Lanus;Banfield;noname;noname;;2;2;4;2;0;15;8;7;13;70;30; Estadio Ciudad de Lanus - Nestor Diaz Perez (Lanus- Provincia de Buenos Aires)
1689553800;7/17/2023 12:30 ;2023-07-17;complete;Argentina;Central Cordoba SdE;Independiente;Nicolas Lamolina;Nicolas;Lamolina;0;1;1;3;0;6;9;9;12;60;40;Estadio Alfredo Terrera (Santiago del Estero- Provincia de Santiago del Est)
1689553800;7/17/2023 12:30 ;2023-07-17;complete;Argentina;Argentinos Juniors;Colon;Sebastian Zunino;Sebastian;Zunino;1;0;1;0;0;15;5;11;12;61;39;Estadio Diego Armando Maradona (Capital Federal- Ciudad de Buenos Aires)
1689627600;7/17/2023 9:00 ;2023-07-17;complete;Argentina;Tigre;Barracas Central;Facundo Tello Figueroa;Facundo;Tello Figueroa;0;1;1;1;0;14;7;12;14;61;39;Estadio José Dellagiovanna (San Fernando- Provincia de Buenos Aires)
1689627600;7/17/2023 9:00 ;2023-07-17;complete;Argentina;Arsenal de SarandI;Instituto;Carlos Gariano;Carlos;Gariano;0;2;2;2;0;4;7;10;9;50;50;Estadio Julio Humberto Grondona (Avellaneda- Provincia de Buenos Aires)
1689636600;7/17/2023 11:30 ;2023-07-17;complete;Argentina;Newell's Old Boys;Atletico Tucuman;Leandro Rey Hilfer;Leandro;Rey Hilfer;0;0;0;4;0;12;11;10;14;70;30;Estadio Marcelo Alberto Bielsa (Rosario- Provincia de Santa Fe)
1690050600;7/22/2023 6:30 ;2023-07-22;complete;Argentina;San Lorenzo;Argentinos Juniors;Leandro Rey Hilfer;Leandro;Rey Hilfer;0;2;2;2;1;11;10;14;15;50;50;Estadio Pedro Bidegaín (Capital Federal- Ciudad de Buenos Aires)
1690059600;7/22/2023 9:00 ;2023-07-22;complete;Argentina;Estudiantes;Belgrano;Ariel Penel;Ariel;Penel;4;0;4;1;0;18;3;15;11;60;40;Estadio Jorge Luis Hirschi (La Plata- Provincia de Buenos Aires)
1690068600;7/22/2023 11:30 ;2023-07-22;complete;Argentina;Platense;Huracan;Andres Merlos;Andres;Merlos;0;1;1;1;0;9;8;6;12;52;48;Estadio Ciudad de Vicente Lopez (Vicente Lopez- Provincia de Buenos Aires)
1690140600;7/23/2023 7:30 ;2023-07-23;complete;Argentina;Atletico Tucuman;Independiente;Pablo Echavarria;Pablo;Echavarria;1;0;1;6;1;5;11;13;8;38;62;Estadio Monumental Presidente José Fierro (San Miguel de Tucumán- Provincia de Tucumán)
1690148700;7/23/2023 9:45 ;2023-07-23;complete;Argentina;Defensa y Justicia;Sarmiento;Pablo Davalo;Pablo;Davalo;3;0;3;0;0;18;4;5;11;64;36;Estadio Norberto Tito Tomaghello (Florencio Varela- Provincia de Buenos Aires)
1690156800;7/24/2023 12:00 ;2023-07-24;complete;Argentina;Rosario Central;River Plate;Yael Falcon Perez;Yael;Falcon Perez;3;3;6;4;0;14;16;13;10;35;65;Estadio Gigante de Arroyito (Rosario- Provincia de Santa Fe)
1690227000;7/24/2023 7:30 ;2023-07-24;complete;Argentina;Velez Sarsfield;Union Santa Fe;Fernando Rapallini;Fernando;Rapallini;0;0;0;2;0;2;6;13;15;51;49;Estadio Jose Amalfitani (Capital Federal- Ciudad de Buenos Aires)
1690227000;7/24/2023 7:30 ;2023-07-24;complete;Argentina;Talleres Cordoba;Gimnasia La Plata;Facundo Tello Figueroa;Facundo;Tello Figueroa;2;2;4;3;0;13;13;13;7;60;40;Estadio Mario Alberto Kempes (Ciudad de Córdoba- Provincia de Córdoba)
1690234200;7/24/2023 9:30 ;2023-07-24;complete;Argentina;Banfield;Godoy Cruz;Dario Herrera;Dario;Herrera;2;0;2;1;0;11;10;14;20;35;65;Estadio Florencio Solá (Lomas de Zamora- Provincia de Buenos Aires)
1690237800;7/24/2023 10:30 ;2023-07-24;complete;Argentina;Racing Club;Central Cordoba SdE;Jorge Baliño;Jorge;Baliño;3;1;4;0;0;12;15;15;15;62;38;Estadio Presidente Juan Domingo Perón (Avellaneda- Provincia de Buenos Aires)
1690242300;7/24/2023 11:45 ;2023-07-24;complete;Argentina;Boca Juniors;Newell's Old Boys;Fernando Echenique;Fernando;Echenique;2;1;3;5;0;4;5;18;15;45;55;Estadio Alberto Jose Armando (Ciudad de Buenos Aires)
1690309800;7/25/2023 6:30 ;2023-07-25;complete;Argentina;Barracas Central;Arsenal de Sarandi;Nicolas Lamolina;Nicolas;Lamolina;0;0;0;0;0;8;13;6;17;58;42;Estadio Claudio Fabian Tapia (Capital Federal- Ciudad de Buenos Aires)
1690318800;7/25/2023 9:00 ;2023-07-25;complete;Argentina;Colon;Tigre;Carlos Gariano;Carlos;Gariano;1;3;4;0;0;10;15;8;8;53;47;Estadio Brigadier General Estanislao López (Ciudad de Santa Fe- Provincia de Santa Fe)
1690327800;7/25/2023 11:30 ;2023-07-25;complete;Argentina;Instituto;Lanus;Luis Lobo Medina;Luis;Lobo Medina;2;1;3;2;0;9;9;10;12;41;59;Estadio Juan Domingo Perón (Ciudad de Córdoba- Provincia de Córdoba)
1690572600;7/28/2023 7:30 ;2023-07-28;complete;Argentina;Union Santa Fe;Defensa y Justicia;Ariel Penel;Ariel;Penel;2;0;2;1;0;13;3;13;15;47;53;Estadio 15 de Abril (Ciudad de Santa Fe- Provincia de Santa Fe)
1690572600;7/28/2023 7:30 ;2023-07-28;complete;Argentina;Argentinos Juniors;Estudiantes;Dario Herrera;Dario;Herrera;2;3;5;3;0;14;9;10;17;62;38;Estadio Diego Armando Maradona (Capital Federal- Ciudad de Buenos Aires)
1690581600;7/28/2023 10:00 ;2023-07-28;complete;Argentina;Newell's Old Boys;Talleres Cordoba;Hernan Mastrangelo;Hernan;Mastrangelo;1;1;2;1;1;16;3;14;11;64;36;Estadio Marcelo Alberto Bielsa (Rosario- Provincia de Santa Fe)
1690581600;7/28/2023 10:00 ;2023-07-28;complete;Argentina;Belgrano;Rosario Central;Fernando Espinoza;Fernando;Espinoza;0;0;0;2;0;13;4;13;9;49;51;Estadio Julio César Villagra (Ciudad de Córdoba- Provincia de Córdoba)
1690590600;7/29/2023 12:30 ;2023-07-29;complete;Argentina;River Plate;Racing Club;Facundo Tello Figueroa;Facundo;Tello Figueroa;2;1;3;0;0;16;7;16;15;65;35;Estadio Mâs Monumental (Capital Federal- Ciudad de Buenos Aires)
1690651800;7/29/2023 5:30 ;2023-07-29;complete;Argentina;Central Cordoba SdE;Atletico Tucuman;Carlos Gariano;Carlos;Gariano;0;2;2;1;0;8;11;6;10;56;44;Estadio Alfredo Terrera (Santiago del Estero- Provincia de Santiago del Est)
1690653600;7/29/2023 6:00 ;2023-07-29;complete;Argentina;Sarmiento;Banfield;Silvio Trucco;Silvio;Trucco;0;0;0;1;0;11;8;17;10;50;50;Estadio Eva Perón de Junín (Junín- Provincia de Buenos Aires)
1690660800;7/29/2023 8:00 ;2023-07-29;complete;Argentina;Independiente;Boca Juniors;noname;noname;;0;2;2;5;0;10;4;19;12;44;56;Estadio Libertadores de América (Avellaneda- Provincia de Buenos Aires)
1690671600;7/29/2023 11:00 ;2023-07-29;complete;Argentina;Tigre;San Lorenzo;Andres Merlos;Andres;Merlos;2;0;2;0;0;13;6;11;12;56;44;Estadio José Dellagiovanna (San Fernando- Provincia de Buenos Aires)
1690740000;7/30/2023 6:00 ;2023-07-30;complete;Argentina;Lanus;Barracas Central;Fernando Echenique;Fernando;Echenique;2;0;2;2;0;8;8;17;15;57;43; Estadio Ciudad de Lanus - Nestor Diaz Perez (Lanus- Provincia de Buenos Aires)
1690740000;7/30/2023 6:00 ;2023-07-30;complete;Argentina;Arsenal de SarandI;Colon;Nazareno Arasa;Nazareno;Arasa;2;0;2;2;0;19;11;18;10;56;44;Estadio Julio Humberto Grondona (Avellaneda- Provincia de Buenos Aires)
1690749000;7/30/2023 8:30 ;2023-07-30;complete;Argentina;Gimnasia La Plata;Platense;Pablo Davalo;Pablo;Davalo;1;1;2;1;0;11;13;12;12;47;53;Estadio Juan Carmelo Zerillo (La Plata- Provincia de Buenos Aires)
1690749000;7/30/2023 8:30 ;2023-07-30;complete;Argentina;Huracan;Velez Sarsfield;Yael Falcon Perez;Yael;Falcon Perez;1;0;1;2;0;7;3;15;15;59;41;Estadio Tomás Adolfo Ducó (Capital Federal- Ciudad de Buenos Aires)
1690758000;7/30/2023 11:00 ;2023-07-30;complete;Argentina;Godoy Cruz;Instituto;Fernando Rapallini;Fernando;Rapallini;4;2;6;2;0;19;7;4;10;58;42;Estadio Malvinas Argentinas (Mendoza- Provincia de Mendoza)
1692311400;8/17/2023 10:30 ;2023-08-17;complete;Argentina;Belgrano;Estudiantes;Nicolas Lamolina;Nicolas;Lamolina;2;1;3;4;0;14;9;14;9;41;59;Estadio Julio César Villagra (Ciudad de Córdoba- Provincia de Córdoba)
1692396000;8/18/2023 10:00 ;2023-08-18;complete;Argentina;Union Santa Fe;Racing Club;Dario Herrera;Dario;Herrera;1;1;2;2;0;15;11;14;15;43;57;Estadio 15 de Abril (Ciudad de Santa Fe- Provincia de Santa Fe)
1692403200;8/19/2023 12:00 ;2023-08-19;complete;Argentina;Boca Juniors;Platense;Fernando Espinoza;Fernando;Espinoza;3;1;4;2;0;9;13;7;13;66;34;Estadio Alberto Jose Armando (Ciudad de Buenos Aires)
1692473400;8/19/2023 7:30 ;2023-08-19;complete;Argentina;Independiente;Colon;Pablo Davalo;Pablo;Davalo;0;1;1;1;0;8;11;15;8;42;58;Estadio Libertadores de América (Avellaneda- Provincia de Buenos Aires)
1692482400;8/19/2023 10:00 ;2023-08-19;complete;Argentina;Gimnasia La Plata;Talleres Cordoba;Sebastian Zunino;Sebastian;Zunino;0;3;3;1;2;6;13;12;10;57;43;Estadio Juan Carmelo Zerillo (La Plata- Provincia de Buenos Aires)
1692489600;8/20/2023 12:00 ;2023-08-20;complete;Argentina;Velez Sarsfield;Barracas Central;Andres Merlos;Andres;Merlos;1;0;1;2;0;10;4;11;10;48;52;Estadio Jose Amalfitani (Capital Federal- Ciudad de Buenos Aires)
1692550800;8/20/2023 5:00 ;2023-08-20;complete;Argentina;Arsenal de SarandI;Instituto;Silvio Trucco;Silvio;Trucco;0;1;1;2;0;11;9;16;14;52;48;Estadio Julio Humberto Grondona (Avellaneda- Provincia de Buenos Aires)
1692558000;8/20/2023 7:00 ;2023-08-20;complete;Argentina;Sarmiento;Tigre;Luis Lobo Medina;Luis;Lobo Medina;2;0;2;6;0;6;13;17;10;31;69;Estadio Eva Perón de Junín (Junín- Provincia de Buenos Aires)
1692558900;8/20/2023 7:15 ;2023-08-20;complete;Argentina;Rosario Central;Atletico Tucuman;Leandro Rey Hilfer;Leandro;Rey Hilfer;0;0;0;3;0;11;5;12;7;56;44;Estadio Gigante de Arroyito (Rosario- Provincia de Santa Fe)
1692567000;8/20/2023 9:30 ;2023-08-20;complete;Argentina;Lanus;San Lorenzo;Nazareno Arasa;Nazareno;Arasa;0;1;1;3;0;14;9;14;13;55;45; Estadio Ciudad de Lanus - Nestor Diaz Perez (Lanus- Provincia de Buenos Aires)
1692576000;8/21/2023 12:00 ;2023-08-21;complete;Argentina;Argentinos Juniors;River Plate;Fernando Echenique;Fernando;Echenique;3;2;5;2;0;11;11;10;15;50;50;Estadio Diego Armando Maradona (Capital Federal- Ciudad de Buenos Aires)
1692651600;8/21/2023 9:00 ;2023-08-21;complete;Argentina;Huracan;Banfield;Ariel Penel;Ariel;Penel;2;0;2;1;0;12;2;10;15;66;34;Estadio Tomás Adolfo Ducó (Capital Federal- Ciudad de Buenos Aires)
1692660600;8/21/2023 11:30 ;2023-08-21;complete;Argentina;Newell's Old Boys;Central Cordoba SdE;Pablo Echavarria;Pablo;Echavarria;2;0;2;2;1;10;5;15;9;46;54;Estadio Marcelo Alberto Bielsa (Rosario- Provincia de Santa Fe)
1693000800;8/25/2023 10:00 ;2023-08-25;complete;Argentina;Arsenal de SarandI;Argentinos Juniors;Nicolas Lamolina;Nicolas;Lamolina;3;2;5;3;0;11;13;13;13;52;48;Estadio Julio Humberto Grondona (Avellaneda- Provincia de Buenos Aires)
1693009800;8/26/2023 12:30 ;2023-08-26;complete;Argentina;Colon;Gimnasia La Plata;Fernando Echenique;Fernando;Echenique;2;0;2;4;0;12;13;16;12;48;52;Estadio Brigadier General Estanislao López (Ciudad de Santa Fe- Provincia de Santa Fe)
1693071000;8/26/2023 5:30 ;2023-08-26;complete;Argentina;San Lorenzo;Belgrano;Dario Herrera;Dario;Herrera;2;2;4;2;0;11;10;8;10;50;50;Estadio Pedro Bidegaín (Capital Federal- Ciudad de Buenos Aires)
1693078200;8/26/2023 7:30 ;2023-08-26;complete;Argentina;Estudiantes;Union Santa Fe;Leandro Rey Hilfer;Leandro;Rey Hilfer;1;3;4;3;0;7;15;16;18;56;44;Estadio Jorge Luis Hirschi (La Plata- Provincia de Buenos Aires)
1693087200;8/26/2023 10:00 ;2023-08-26;complete;Argentina;Talleres Cordoba;Huracan;Nazareno Arasa;Nazareno;Arasa;2;1;3;0;0;7;8;6;9;61;39;Estadio Mario Alberto Kempes (Ciudad de Córdoba- Provincia de Córdoba)
1693087200;8/26/2023 10:00 ;2023-08-26;complete;Argentina;Newell's Old Boys;Lanus;Andres Merlos;Andres;Merlos;1;0;1;5;1;7;10;9;8;46;54;Estadio Marcelo Alberto Bielsa (Rosario- Provincia de Santa Fe)
1693096200;8/27/2023 12:30 ;2023-08-27;complete;Argentina;Tigre;Racing Club;Hernan Mastrangelo;Hernan;Mastrangelo;1;2;3;0;0;26;7;9;12;57;43;Estadio José Dellagiovanna (San Fernando- Provincia de Buenos Aires)
1693157400;8/27/2023 5:30 ;2023-08-27;complete;Argentina;Godoy Cruz;Central Cordoba SdE;Jorge Baliño;Jorge;Baliño;1;0;1;0;0;15;5;16;13;49;51;Estadio Malvinas Argentinas (Mendoza- Provincia de Mendoza)
1693157400;8/27/2023 5:30 ;2023-08-27;complete;Argentina;Platense;Defensa y Justicia;Franco Acita;Franco;Acita;0;0;0;0;0;19;6;9;14;50;50;Estadio Ciudad de Vicente Lopez (Vicente Lopez- Provincia de Buenos Aires)
1693166400;8/27/2023 8:00 ;2023-08-27;complete;Argentina;Sarmiento;Boca Juniors;Silvio Trucco;Silvio;Trucco;1;0;1;3;0;5;8;8;16;26;74;Estadio Eva Perón de Junín (Junín- Provincia de Buenos Aires)
1693173600;8/27/2023 10:00 ;2023-08-27;complete;Argentina;Independiente;Velez Sarsfield;Fernando Rapallini;Fernando;Rapallini;2;1;3;4;0;10;8;13;12;53;47;Estadio Libertadores de America (Avellaneda- Provincia de Buenos Aires)
1693180800;8/28/2023 12:00 ;2023-08-28;complete;Argentina;River Plate;Barracas Central;Yael Falcon Perez;Yael;Falcon Perez;5;1;6;0;0;12;5;8;12;74;26;Estadio Mâs Monumental (Capital Federal- Ciudad de Buenos Aires)
1693263600;8/28/2023 11:00 ;2023-08-28;complete;Argentina;Banfield;Rosario Central;Fernando Espinoza;Fernando;Espinoza;3;0;3;3;0;12;9;13;11;38;62;Estadio Florencio Solá (Lomas de Zamora- Provincia de Buenos Aires)
1693269000;8/29/2023 12:30 ;2023-08-29;complete;Argentina;Atletico Tucuman;Instituto;Ariel Penel;Ariel;Penel;0;0;0;1;0;10;7;6;14;57;43;Estadio Monumental Presidente José Fierro (San Miguel de Tucumán- Provincia de Tucumán)
1693612800;2/9/2023;2023-09-02;complete;Argentina;Central Cordoba SdE;Platense;Nazareno Arasa;Nazareno;Arasa;3;2;5;3;0;12;9;6;11;49;51;Estadio Alfredo Terrera (Santiago del Estero- Provincia de Santiago del Est)
1693677600;2/9/2023;2023-09-02;complete;Argentina;Gimnasia La Plata;Independiente;Leandro Rey Hilfer;Leandro;Rey Hilfer;1;2;3;1;0;11;6;10;19;52;48;Estadio Juan Carmelo Zerillo (La Plata- Provincia de Buenos Aires)
1693683000;2/9/2023;2023-09-02;complete;Argentina;Lanus;Godoy Cruz;Luis Lobo Medina;Luis;Lobo Medina;2;2;4;3;0;13;9;12;12;53;47; Estadio Ciudad de Lanus - Nestor Diaz Perez (Lanus- Provincia de Buenos Aires)
1693692000;2/9/2023;2023-09-02;complete;Argentina;Huracan;Colon;Fernando Rapallini;Fernando;Rapallini;2;1;3;4;0;9;6;19;18;56;44;Estadio Tomás Adolfo Ducó (Capital Federal- Ciudad de Buenos Aires)
1693692000;2/9/2023;2023-09-02;complete;Argentina;Belgrano;Newell's Old Boys;Fernando Echenique;Fernando;Echenique;1;1;2;1;0;11;12;15;10;53;47;Estadio Julio César Villagra (Ciudad de Córdoba- Provincia de Córdoba)
1693701000;3/9/2023;2023-09-03;complete;Argentina;Velez Sarsfield;River Plate;Pablo Echavarria;Pablo;Echavarria;2;0;2;4;0;14;9;17;13;58;42;Estadio Jose Amalfitani (Capital Federal- Ciudad de Buenos Aires)
1693760400;3/9/2023;2023-09-03;complete;Argentina;Instituto;Banfield;Andres Merlos;Andres;Merlos;0;1;1;0;0;14;6;7;8;68;32;Estadio Juan Domingo Perón (Ciudad de Córdoba- Provincia de Córdoba)
1693760400;3/9/2023;2023-09-03;complete;Argentina;Defensa y Justicia;Sarmiento;Carlos Gariano;Carlos;Gariano;1;1;2;2;0;8;10;10;8;46;54;Estadio Norberto Tito Tomaghello (Florencio Varela- Provincia de Buenos Aires)
1693768500;3/9/2023;2023-09-03;complete;Argentina;Argentinos Juniors;Atletico Tucuman;German Delfino;German;Delfino;2;2;4;2;0;12;13;7;17;60;40;Estadio Diego Armando Maradona (Capital Federal- Ciudad de Buenos Aires)
1693768500;3/9/2023;2023-09-03;complete;Argentina;Rosario Central;Talleres Cordoba;Sebastián Nicolás Martinez;Sebastián;Nicolás Martinez;2;0;2;5;0;14;15;10;13;35;65;Estadio Gigante de Arroyito (Rosario- Provincia de Santa Fe)
1693776600;3/9/2023;2023-09-03;complete;Argentina;Boca Juniors;Tigre;Yael Falcon Perez;Yael;Falcon Perez;0;1;1;2;0;9;14;12;12;69;31;Estadio Alberto Jose Armando (Ciudad de Buenos Aires)
1693783800;3/9/2023;2023-09-03;complete;Argentina;Racing Club;Estudiantes;Fernando Espinoza;Fernando;Espinoza;2;1;3;4;0;10;15;8;10;49;51;Estadio Presidente Juan Domingo Perón (Avellaneda- Provincia de Buenos Aires)
1693861200;4/9/2023;2023-09-04;complete;Argentina;Barracas Central;Arsenal de Sarandi;Pablo Davalo;Pablo;Davalo;2;1;3;1;0;8;7;8;12;56;44;Estadio Tomás Adolfo Ducó (Capital Federal- Ciudad de Buenos Aires)
1693868400;4/9/2023;2023-09-04;complete;Argentina;Union Santa Fe;San Lorenzo;Jorge Baliño;Jorge;Baliño;1;1;2;1;0;14;5;9;19;64;36;Estadio 15 de Abril (Ciudad de Santa Fe- Provincia de Santa Fe)
1694473200;11/9/2023;2023-09-11;incomplete;Argentina;Defensa y Justicia;Godoy Cruz;Sebastián Nicolás Martinez;Sebastián;Nicolás Martinez;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Norberto Tito Tomaghello (Florencio Varela- Provincia de Buenos Aires)
1694901600;9/16/2023 10:00 ;2023-09-16;incomplete;Argentina;Gimnasia La Plata;Velez Sarsfield;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Juan Carmelo Zerillo (La Plata- Provincia de Buenos Aires)
1694901600;9/16/2023 10:00 ;2023-09-16;incomplete;Argentina;Independiente;Huracan;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Libertadores de América (Avellaneda- Provincia de Buenos Aires)
1694901600;9/16/2023 10:00 ;2023-09-16;incomplete;Argentina;Colon;Rosario Central;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Brigadier General Estanislao López (Ciudad de Santa Fe- Provincia de Santa Fe)
1694901600;9/16/2023 10:00 ;2023-09-16;incomplete;Argentina;Banfield;Argentinos Juniors;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Florencio Solá (Lomas de Zamora- Provincia de Buenos Aires)
1694901600;9/16/2023 10:00 ;2023-09-16;incomplete;Argentina;Atletico Tucuman;Barracas Central;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Monumental Presidente José Fierro (San Miguel de Tucumán- Provincia de Tucumán)
1694901600;9/16/2023 10:00 ;2023-09-16;incomplete;Argentina;River Plate;Arsenal de Sarandi;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Julio Humberto Grondona (Avellaneda- Provincia de Buenos Aires)
1694901600;9/16/2023 10:00 ;2023-09-16;incomplete;Argentina;Tigre;Estudiantes;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio José Dellagiovanna (San Fernando- Provincia de Buenos Aires)
1694901600;9/16/2023 10:00 ;2023-09-16;incomplete;Argentina;San Lorenzo;Racing Club;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Pedro Bidegaín (Capital Federal- Ciudad de Buenos Aires)
1694901600;9/16/2023 10:00 ;2023-09-16;incomplete;Argentina;Newell's Old Boys;Union Santa Fe;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Marcelo Alberto Bielsa (Rosario- Provincia de Santa Fe)
1694901600;9/16/2023 10:00 ;2023-09-16;incomplete;Argentina;Godoy Cruz;Belgrano;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Feliciano Gambarte (Godoy Cruz- Provincia de Mendoza)
1694901600;9/16/2023 10:00 ;2023-09-16;incomplete;Argentina;Platense;Lanus;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Ciudad de Vicente Lopez (Vicente Lopez- Provincia de Buenos Aires)
1694901600;9/16/2023 10:00 ;2023-09-16;incomplete;Argentina;Defensa y Justicia;Banfield;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Alberto Jose Armando (Ciudad de Buenos Aires)
1694901600;9/16/2023 10:00 ;2023-09-16;incomplete;Argentina;Talleres Cordoba;Instituto;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Mario Alberto Kempes (Ciudad de Córdoba- Provincia de Córdoba)
1694901600;9/16/2023 10:00 ;2023-09-16;incomplete;Argentina;Sarmiento;Central Cordoba SdE;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Eva Perón de Junín (Junín- Provincia de Buenos Aires)
1695160800;9/19/2023 10:00 ;2023-09-19;incomplete;Argentina;Velez Sarsfield;Arsenal de Sarandi;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Jose Amalfitani (Capital Federal- Ciudad de Buenos Aires)
1695160800;9/19/2023 10:00 ;2023-09-19;incomplete;Argentina;River Plate;Atletico Tucuman;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Monumental Antonio Vespucio Liberti (Capital Federal- Ciudad de Buenos Aires)
1695160800;9/19/2023 10:00 ;2023-09-19;incomplete;Argentina;Barracas Central;Banfield;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Claudio Fabián Tapia (Capital Federal- Ciudad de Buenos Aires)
1695160800;9/19/2023 10:00 ;2023-09-19;incomplete;Argentina;Argentinos Juniors;Talleres Cordoba;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Diego Armando Maradona (Capital Federal- Ciudad de Buenos Aires)
1695160800;9/19/2023 10:00 ;2023-09-19;incomplete;Argentina;Rosario Central;Independiente;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Gigante de Arroyito (Rosario- Provincia de Santa Fe)
1695160800;9/19/2023 10:00 ;2023-09-19;incomplete;Argentina;Huracan;Gimnasia La Plata;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Tomás Adolfo Ducó (Capital Federal- Ciudad de Buenos Aires)
1695160800;9/19/2023 10:00 ;2023-09-19;incomplete;Argentina;Defensa y Justicia;Tigre;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Norberto Tito Tomaghello (Florencio Varela- Provincia de Buenos Aires)
1695160800;9/19/2023 10:00 ;2023-09-19;incomplete;Argentina;Central Cordoba SdE;Boca Juniors;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Alfredo Terrera (Santiago del Estero- Provincia de Santiago del Est)
1695160800;9/19/2023 10:00 ;2023-09-19;incomplete;Argentina;Belgrano;Platense;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Julio César Villagra (Ciudad de Córdoba- Provincia de Córdoba)
1695160800;9/19/2023 10:00 ;2023-09-19;incomplete;Argentina;Union Santa Fe;Godoy Cruz;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio 15 de Abril (Ciudad de Santa Fe- Provincia de Santa Fe)
1695160800;9/19/2023 10:00 ;2023-09-19;incomplete;Argentina;Racing Club;Newell's Old Boys;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Presidente Juan Domingo Perón (Avellaneda- Provincia de Buenos Aires)
1695160800;9/19/2023 10:00 ;2023-09-19;incomplete;Argentina;Estudiantes;San Lorenzo;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Jorge Luis Hirschi (La Plata- Provincia de Buenos Aires)
1695160800;9/19/2023 10:00 ;2023-09-19;incomplete;Argentina;Instituto;Colon;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Juan Domingo Perón (Ciudad de Córdoba- Provincia de Córdoba)
1695160800;9/19/2023 10:00 ;2023-09-19;incomplete;Argentina;Lanus;Sarmiento;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1; Estadio Ciudad de Lanus - Nestor Diaz Perez (Lanus- Provincia de Buenos Aires)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Argentina;Huracan;Velez Sarsfield;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Tomás Adolfo Ducó (Capital Federal- Ciudad de Buenos Aires)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Argentina;Gimnasia La Plata;Rosario Central;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Juan Carmelo Zerillo (La Plata- Provincia de Buenos Aires)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Argentina;Colon;Argentinos Juniors;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Brigadier General Estanislao López (Ciudad de Santa Fe- Provincia de Santa Fe)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Argentina;Talleres Cordoba;Barracas Central;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Mario Alberto Kempes (Ciudad de Córdoba- Provincia de Córdoba)
